ensembl_gene_id	entrezgene_id	external_gene_name
ENSG00000224321	NA	RPL12P14
ENSG00000224459	110806303	SLC25A34-AS1
ENSG00000224621	NA	
ENSG00000224966	NA	TBC1D3P6
ENSG00000225011	NA	
ENSG00000225159	NA	NPM1P39
ENSG00000225294	NA	OSTCP2
ENSG00000225315	NA	
ENSG00000225387	NA	
ENSG00000225478	NA	
ENSG00000225616	NA	
ENSG00000225643	NA	
ENSG00000225710	NA	PDE4DIPP8
ENSG00000225750	NA	
ENSG00000225854	NA	
ENSG00000225886	NA	
ENSG00000225891	NA	DHDDS-AS1
ENSG00000225952	NA	
ENSG00000225990	NA	SNRPEP7
ENSG00000226029	107984921	LINC01772
ENSG00000226396	NA	
ENSG00000226457	NA	RPL22P3
ENSG00000226487	NA	
ENSG00000226526	NA	
ENSG00000226662	NA	CHMP1AP1
ENSG00000226664	NA	
ENSG00000226698	NA	
ENSG00000227001	NA	NBPF2P
ENSG00000227050	NA	
ENSG00000227066	NA	
ENSG00000227312	NA	
ENSG00000227684	NA	CROCCP4
ENSG00000227751	114515514	RCC2-AS1
ENSG00000227868	729059	TEX46
ENSG00000227959	NA	
ENSG00000228105	105376827	LINC01757
ENSG00000228172	NA	
ENSG00000228176	NA	
ENSG00000228397	101928043	LINC01635
ENSG00000228549	112267871	
ENSG00000228589	NA	SPCS2P4
ENSG00000228823	NA	PDE4DIPP10
ENSG00000228943	NA	
ENSG00000229010	NA	
ENSG00000229106	NA	BTBD6P1
ENSG00000229162	NA	RUNX3-AS1
ENSG00000229239	NA	
ENSG00000229247	NA	
ENSG00000229388	105378616	LINC01715
ENSG00000229786	NA	SNRPFP2
ENSG00000229820	NA	
ENSG00000229985	NA	
ENSG00000230023	284632	LINC02800
ENSG00000230035	NA	IGSF21-AS1
ENSG00000230068	NA	CDC42-IT1
ENSG00000230228	NA	H3P1
ENSG00000230239	NA	PDE4DIPP9
ENSG00000230424	NA	EMC1-AS1
ENSG00000230523	101928460	LINC01756
ENSG00000230703	NA	MYOM3-AS1
ENSG00000230833	NA	RPEP3
ENSG00000231105	100506801	ECE1-AS1
ENSG00000231207	NA	
ENSG00000231344	NA	
ENSG00000231353	NA	
ENSG00000231468	NA	PRDX3P2
ENSG00000231953	NA	
ENSG00000231978	NA	
ENSG00000232037	NA	
ENSG00000232298	NA	GRHL3-AS1
ENSG00000232456	NA	
ENSG00000232482	NA	
ENSG00000232557	NA	
ENSG00000233069	NA	
ENSG00000233072	NA	RPS15AP6
ENSG00000233078	NA	
ENSG00000233372	NA	
ENSG00000233399	101929406	LINC01648
ENSG00000233419	NA	IFITM3P7
ENSG00000233421	100132147	LINC01783
ENSG00000233427	NA	
ENSG00000233431	NA	LINC02596
ENSG00000233478	NA	
ENSG00000233755	NA	
ENSG00000233929	NA	MT1XP1
ENSG00000233954	440567	UQCRHL
ENSG00000233975	111216282	LINC02574
ENSG00000234166	NA	ARHGEF19-AS1
ENSG00000234397	NA	PPIAP34
ENSG00000234607	NA	
ENSG00000235052	NA	
ENSG00000235069	NA	
ENSG00000235084	NA	CHCHD2P6
ENSG00000235112	NA	HSPE1P27
ENSG00000235185	105378614	
ENSG00000235241	NA	
ENSG00000235282	NA	DYNLL1P3
ENSG00000235432	NA	
ENSG00000235434	NA	
ENSG00000235912	NA	
ENSG00000236009	NA	
ENSG00000236073	NA	
ENSG00000236155	101928303	ZPLD2P
ENSG00000236216	NA	PPP1R11P1
ENSG00000236500	NA	CD24P1
ENSG00000236528	NA	
ENSG00000236648	NA	LINC02810
ENSG00000236698	NA	EIF1AXP1
ENSG00000236782	NA	ZNF593OS
ENSG00000236810	100506963	ELOA-AS1
ENSG00000236936	NA	
ENSG00000236963	NA	LINC01141
ENSG00000237200	NA	ZBTB40-IT1
ENSG00000237276	NA	ANO7L1
ENSG00000237301	NA	
ENSG00000237429	NA	
ENSG00000237934	NA	
ENSG00000237938	NA	
ENSG00000238084	NA	
ENSG00000238142	NA	
ENSG00000238231	NA	
ENSG00000238316	NA	
ENSG00000238482	NA	RNU6-1208P
ENSG00000238705	100302190	MIR1976
ENSG00000239106	NA	Y_RNA
ENSG00000240490	NA	RN7SL277P
ENSG00000240553	NA	
ENSG00000240750	NA	RN7SL559P
ENSG00000241169	NA	
ENSG00000241188	NA	RN7SL165P
ENSG00000241547	NA	ACTG1P20
ENSG00000242125	8420	SNHG3
ENSG00000242688	NA	RN7SL304P
ENSG00000243659	NA	
ENSG00000243905	NA	RN7SL679P
ENSG00000244038	1650	DDOST
ENSG00000249087	NA	ZNF436-AS1
ENSG00000251914	NA	RNU7-200P
ENSG00000252098	NA	Y_RNA
ENSG00000252190	NA	
ENSG00000252417	NA	RNU7-179P
ENSG00000252429	NA	RNU7-29P
ENSG00000252578	NA	RNU6-135P
ENSG00000252691	NA	
ENSG00000252777	NA	
ENSG00000252802	NA	Y_RNA
ENSG00000252947	677774	SCARNA1
ENSG00000253005	NA	RNU6-176P
ENSG00000253304	399474	TMEM200B
ENSG00000253368	388610	TRNP1
ENSG00000255054	NA	
ENSG00000259984	NA	
ENSG00000260063	101928728	
ENSG00000261025	NA	
ENSG00000261135	NA	
ENSG00000261326	NA	LINC01355
ENSG00000261349	NA	
ENSG00000261781	101927876	LINC01654
ENSG00000263793	100422866	MIR3115
ENSG00000263811	100500876	MIR3675
ENSG00000264014	100422914	MIR4253
ENSG00000264371	100616365	MIR4425
ENSG00000264443	NA	NCMAP-DT
ENSG00000264926	100616492	MIR378F
ENSG00000265422	100616391	MIR4684
ENSG00000265606	100616120	MIR4695
ENSG00000266564	100616433	MIR4418
ENSG00000266634	100616188	MIR3972
ENSG00000266802	NA	
ENSG00000268869	NA	ESPNP
ENSG00000269971	NA	
ENSG00000270031	NA	
ENSG00000270103	NA	
ENSG00000270136	NA	MICOS10-NBL1
ENSG00000270605	NA	
ENSG00000270620	NA	
ENSG00000270728	NA	
ENSG00000270733	NA	
ENSG00000270927	NA	
ENSG00000271398	NA	
ENSG00000271420	NA	
ENSG00000271428	NA	MPHOSPH6P1
ENSG00000271732	NA	
ENSG00000271742	NA	
ENSG00000272084	NA	
ENSG00000272426	NA	
ENSG00000272432	NA	
ENSG00000272478	NA	
ENSG00000273544	677825	SNORA44
ENSG00000273610	NA	RN7SL386P
ENSG00000274266	NA	SNORA73A
ENSG00000274582	NA	SNORA16A
ENSG00000274978	26824	RNU11
ENSG00000275503	NA	
ENSG00000276747	353238	PADI6
ENSG00000276835	102466615	MIR6127
ENSG00000277234	NA	RNU1-5P
ENSG00000277344	NA	RNU1-6P
ENSG00000277916	NA	
ENSG00000277958	NA	Metazoa_SRP
ENSG00000278034	102465437	MIR6731
ENSG00000278124	NA	RN7SL186P
ENSG00000278274	677838	SNORA61
ENSG00000278572	NA	
ENSG00000279151	NA	
ENSG00000279443	NA	
ENSG00000279625	NA	
ENSG00000280114	NA	
ENSG00000280222	NA	
ENSG00000280267	645359	PRAMEF26
ENSG00000280498	692073	SNORA16A
ENSG00000282143	NA	
ENSG00000282740	NA	
ENSG00000283040	NA	
ENSG00000006555	55001	TTC22
ENSG00000021852	732	C8B
ENSG00000024526	55635	DEPDC1
ENSG00000033122	57554	LRRC7
ENSG00000050628	5733	PTGER3
ENSG00000058799	54432	YIPF1
ENSG00000058804	55706	NDC1
ENSG00000066557	55631	LRRC40
ENSG00000078618	4898	NRDC
ENSG00000079277	8569	MKNK1
ENSG00000079739	5236	PGM1
ENSG00000081870	51668	HSPB11
ENSG00000081985	3595	IL12RB2
ENSG00000085831	22996	TTC39A
ENSG00000085832	2060	EPS15
ENSG00000085840	4998	ORC1
ENSG00000088035	29929	ALG6
ENSG00000116133	1718	DHCR24
ENSG00000116157	2882	GPX7
ENSG00000116171	6342	SCP2
ENSG00000116205	127428	TCEANC2
ENSG00000116209	9528	TMEM59
ENSG00000116212	115353	LRRC42
ENSG00000116221	51253	MRPL37
ENSG00000116641	85440	DOCK7
ENSG00000116652	NA	DLEU2L
ENSG00000116675	9829	DNAJC6
ENSG00000116678	3953	LEPR
ENSG00000116704	23169	SLC35D1
ENSG00000116717	1647	GADD45A
ENSG00000116729	79971	WLS
ENSG00000116745	6121	RPE65
ENSG00000116754	9295	SRSF11
ENSG00000116761	1491	CTH
ENSG00000116783	51086	TNNI3K
ENSG00000116791	1429	CRYZ
ENSG00000117834	200010	SLC5A9
ENSG00000117859	114883	OSBPL9
ENSG00000117862	51060	TXNDC12
ENSG00000118454	81573	ANKRD13C
ENSG00000118473	84251	SGIP1
ENSG00000119535	1441	CSF3R
ENSG00000121310	55268	ECHDC2
ENSG00000121753	576	ADGRB2
ENSG00000121764	3061	HCRTR1
ENSG00000121766	51538	ZCCHC17
ENSG00000121769	2170	FABP3
ENSG00000121774	10657	KHDRBS1
ENSG00000121775	55116	TMEM39B
ENSG00000121900	113452	TMEM54
ENSG00000121903	7579	ZSCAN20
ENSG00000121904	114784	CSMD2
ENSG00000121905	3208	HPCA
ENSG00000123080	1031	CDKN2C
ENSG00000123091	26994	RNF11
ENSG00000123472	64756	ATPAF1
ENSG00000123473	6491	STIL
ENSG00000125703	84938	ATG4C
ENSG00000126067	5690	PSMB2
ENSG00000126070	192669	AGO3
ENSG00000126088	7389	UROD
ENSG00000126091	6487	ST3GAL3
ENSG00000126106	79639	TMEM53
ENSG00000126107	79654	HECTD3
ENSG00000127124	59269	HIVEP3
ENSG00000127125	79717	PPCS
ENSG00000127129	1907	EDN2
ENSG00000127603	23499	MACF1
ENSG00000131233	81025	GJA9
ENSG00000131236	10487	CAP1
ENSG00000131238	5538	PPT1
ENSG00000132122	54558	SPATA6
ENSG00000132128	10489	LRRC41
ENSG00000132485	9406	ZRANB2
ENSG00000132763	25974	MMACHC
ENSG00000132768	1802	DPH2
ENSG00000132773	114034	TOE1
ENSG00000132780	4678	NASP
ENSG00000132781	4595	MUTYH
ENSG00000132849	10207	PATJ
ENSG00000132854	163782	KANK4
ENSG00000132855	27329	ANGPTL3
ENSG00000134644	9698	PUM1
ENSG00000134668	90853	SPOCD1
ENSG00000134684	8565	YARS1
ENSG00000134686	1912	PHC2
ENSG00000134690	55143	CDCA8
ENSG00000134697	29889	GNL2
ENSG00000134698	192670	AGO4
ENSG00000134709	51361	HOOK1
ENSG00000134716	1573	CYP2J2
ENSG00000134717	91408	BTF3L4
ENSG00000134744	23318	TUT4
ENSG00000134748	84950	PRPF38A
ENSG00000142686	127703	C1orf216
ENSG00000142687	79932	KIAA0319L
ENSG00000142694	55194	EVA1B
ENSG00000142698	84970	C1orf94
ENSG00000142700	63950	DMRTA2
ENSG00000142856	23421	ITGB3BP
ENSG00000142864	26135	SERBP1
ENSG00000142910	64129	TINAGL1
ENSG00000142920	113451	AZIN2
ENSG00000142937	6202	RPS8
ENSG00000142945	11004	KIF2C
ENSG00000142949	5792	PTPRF
ENSG00000142959	266675	BEST4
ENSG00000142961	148932	MOB3C
ENSG00000142973	1580	CYP4B1
ENSG00000143001	199964	TMEM61
ENSG00000143006	63948	DMRTB1
ENSG00000146463	9202	ZMYM4
ENSG00000152760	200132	DYNLT5
ENSG00000152763	79819	DNAI4
ENSG00000154198	163720	CYP4Z2P
ENSG00000154222	200014	CC2D1B
ENSG00000157077	9372	ZFYVE9
ENSG00000157131	731	C8A
ENSG00000157184	1376	CPT2
ENSG00000157193	7804	LRP8
ENSG00000157211	200008	CDCP2
ENSG00000157216	23648	SSBP3
ENSG00000158315	54933	RHBDL2
ENSG00000158966	57685	CACHD1
ENSG00000159214	149473	CCDC24
ENSG00000159479	112950	MED8
ENSG00000159588	149483	CCDC17
ENSG00000159592	60313	GPBP1L1
ENSG00000159596	51249	TMEM69
ENSG00000159658	9813	EFCAB14
ENSG00000160050	79140	CCDC28B
ENSG00000160051	55721	IQCC
ENSG00000160055	56063	TMEM234
ENSG00000160058	55108	BSDC1
ENSG00000160062	653121	ZBTB8A
ENSG00000160094	149076	ZNF362
ENSG00000160097	252995	FNDC5
ENSG00000162365	284541	CYP4A22
ENSG00000162366	10158	PDZK1IP1
ENSG00000162367	6886	TAL1
ENSG00000162368	51727	CMPK1
ENSG00000162373	79656	BEND5
ENSG00000162374	1996	ELAVL4
ENSG00000162377	65260	COA7
ENSG00000162378	79699	ZYG11B
ENSG00000162383	6512	SLC1A7
ENSG00000162384	54987	CZIB
ENSG00000162385	4116	MAGOH
ENSG00000162390	26027	ACOT11
ENSG00000162391	338094	FAM151A
ENSG00000162396	25973	PARS2
ENSG00000162398	163747	LEXM
ENSG00000162399	7809	BSND
ENSG00000162402	23358	USP24
ENSG00000162407	8613	PLPP3
ENSG00000162409	5563	PRKAA2
ENSG00000162415	57643	ZSWIM5
ENSG00000162433	205	AK4
ENSG00000162434	3716	JAK1
ENSG00000162437	55225	RAVER2
ENSG00000162510	4146	MATN1
ENSG00000162511	7805	LAPTM5
ENSG00000162512	9672	SDC3
ENSG00000162517	553115	PEF1
ENSG00000162520	81493	SYNC
ENSG00000162521	5928	RBBP4
ENSG00000162522	57648	KIAA1522
ENSG00000162526	81629	TSSK3
ENSG00000163866	113444	SMIM12
ENSG00000163867	9204	ZMYM6
ENSG00000163873	2899	GRIK3
ENSG00000163874	80149	ZC3H12A
ENSG00000163875	64769	MEAF6
ENSG00000163877	79753	SNIP1
ENSG00000163879	7802	DNALI1
ENSG00000163909	26508	HEYL
ENSG00000164002	64789	EXO5
ENSG00000164007	149461	CLDN19
ENSG00000164008	79078	C1orf50
ENSG00000164010	114625	ERMAP
ENSG00000164011	51058	ZNF691
ENSG00000168389	84879	MFSD2A
ENSG00000168528	347735	SERINC2
ENSG00000168653	4725	NDUFS5
ENSG00000169218	284654	RSPO1
ENSG00000171357	541468	LURAP1
ENSG00000171790	200172	SLFNL1
ENSG00000171793	1503	CTPS1
ENSG00000171812	1296	COL8A2
ENSG00000171872	128209	KLF17
ENSG00000171960	10465	PPIH
ENSG00000173660	7388	UQCRH
ENSG00000173846	1263	PLK3
ENSG00000174574	79647	AKIRIN1
ENSG00000175130	65108	MARCKSL1
ENSG00000176256	127540	HMGB4
ENSG00000176261	339487	ZBTB8OS
ENSG00000177181	284716	RIMKLA
ENSG00000177868	374969	SVBP
ENSG00000178028	55929	DMAP1
ENSG00000178922	81888	HYI
ENSG00000179178	128218	TMEM125
ENSG00000179862	163732	CITED4
ENSG00000181817	84967	LSM10
ENSG00000182866	3932	LCK
ENSG00000183317	284656	EPHA10
ENSG00000183386	2275	FHL3
ENSG00000183431	10946	SF3A3
ENSG00000183520	51118	UTP11
ENSG00000183615	84734	FAM167B
ENSG00000183682	353500	BMP8A
ENSG00000184007	8073	PTP4A2
ENSG00000184389	127550	A3GALT2
ENSG00000185090	149175	MANEAL
ENSG00000185668	5453	POU3F1
ENSG00000186056	100129196	MATN1-AS1
ENSG00000186409	728621	CCDC30
ENSG00000186603	84842	HPDL
ENSG00000186973	440585	FAM183A
ENSG00000187147	55182	RNF220
ENSG00000187513	2701	GJA4
ENSG00000187801	65243	ZFP69B
ENSG00000187815	339559	ZFP69
ENSG00000188396	343521	DYNLT4
ENSG00000188786	4520	MTF1
ENSG00000188800	127391	TMCO2
ENSG00000188910	2707	GJB3
ENSG00000189280	2709	GJB5
ENSG00000189433	127534	GJB4
ENSG00000196182	83931	STK40
ENSG00000196449	79693	YRDC
ENSG00000196517	6536	SLC6A9
ENSG00000197056	79830	ZMYM1
ENSG00000197273	2980	GUCA2A
ENSG00000197429	3652	IPP
ENSG00000197587	127343	DMBX1
ENSG00000197982	127687	C1orf122
ENSG00000198198	23334	SZT2
ENSG00000198520	339541	ARMH1
ENSG00000198754	64064	OXCT2
ENSG00000198815	22887	FOXJ3
ENSG00000198974	407034	MIR30E
ENSG00000199240	NA	RNA5SP46
ENSG00000199377	26828	RNU5F-1
ENSG00000199385	NA	RNU6-369P
ENSG00000199963	NA	RNU6-605P
ENSG00000200169	NA	RNU5D-1
ENSG00000200171	NA	Y_RNA
ENSG00000200254	NA	RNU6-536P
ENSG00000200421	NA	Y_RNA
ENSG00000200591	NA	Y_RNA
ENSG00000200796	NA	RNU6-753P
ENSG00000200913	94161	SNORD46
ENSG00000201148	NA	RNA5SP42
ENSG00000201448	109616970	SNORA63C
ENSG00000201457	677834	SNORA55
ENSG00000201542	NA	SNORA62
ENSG00000201868	NA	Y_RNA
ENSG00000202031	94162	SNORD38A
ENSG00000202222	NA	Y_RNA
ENSG00000202444	NA	RNU5E-6P
ENSG00000203325	NA	
ENSG00000203620	NA	
ENSG00000204060	100132074	FOXO6
ENSG00000204084	3633	INPP5B
ENSG00000206654	NA	RNU6-608P
ENSG00000206981	NA	RNU6-40P
ENSG00000207256	NA	RNU6-880P
ENSG00000207328	NA	RNU6-636P
ENSG00000207356	NA	Y_RNA
ENSG00000207421	NA	SNORD38B
ENSG00000207466	NA	Y_RNA
ENSG00000207508	NA	RNU6-1237P
ENSG00000207941	693137	MIR552
ENSG00000207962	407031	MIR30C1
ENSG00000212541	NA	RNU6-510P
ENSG00000213172	NA	
ENSG00000213987	NA	
ENSG00000214114	26292	MYCBP
ENSG00000214141	NA	ACTN4P2
ENSG00000214193	79729	SH3D21
ENSG00000215893	NA	RPL23AP17
ENSG00000215895	NA	HSPA5P1
ENSG00000215899	NA	
ENSG00000215900	NA	SELENOWP1
ENSG00000217644	NA	
ENSG00000217897	NA	HSPE1P8
ENSG00000220785	NA	MTMR9LP
ENSG00000222009	149478	BTBD19
ENSG00000222046	149069	DCDC2B
ENSG00000222112	NA	RN7SKP16
ENSG00000222282	NA	RNU6-584P
ENSG00000222378	NA	RNA5SP44
ENSG00000222784	NA	RN7SKP91
ENSG00000222821	NA	RNU4-27P
ENSG00000223382	NA	LINC01778
ENSG00000223589	NA	
ENSG00000223944	NA	
ENSG00000224066	NA	
ENSG00000224333	NA	GAPDHP20
ENSG00000224409	NA	
ENSG00000224592	NA	MIR3659HG
ENSG00000224751	NA	SHMT1P1
ENSG00000224863	101929651	LINC01398
ENSG00000225099	NA	ATP6V1E1P1
ENSG00000225142	NA	
ENSG00000225313	NA	
ENSG00000225333	NA	
ENSG00000225447	NA	RPS15AP10
ENSG00000225721	NA	
ENSG00000225779	NA	
ENSG00000225828	100128071	FAM229A
ENSG00000225903	NA	
ENSG00000226438	NA	
ENSG00000226499	NA	
ENSG00000226745	NA	OAZ1P1
ENSG00000226804	NA	
ENSG00000226957	NA	
ENSG00000227000	NA	HSPD1P14
ENSG00000227163	NA	
ENSG00000227278	NA	
ENSG00000227311	NA	
ENSG00000227409	100861513	ZMYM4-AS1
ENSG00000227416	NA	
ENSG00000227527	NA	
ENSG00000227533	440584	SLC2A1-AS1
ENSG00000227538	NA	HNRNPFP1
ENSG00000227857	101929626	
ENSG00000227994	NA	
ENSG00000228060	NA	PABPC4-AS1
ENSG00000228192	NA	
ENSG00000228348	NA	EFCAB14P1
ENSG00000228436	NA	
ENSG00000228452	NA	
ENSG00000228477	NA	
ENSG00000228634	NA	
ENSG00000228776	NA	
ENSG00000228940	NA	
ENSG00000229044	NA	
ENSG00000229167	NA	
ENSG00000229213	NA	
ENSG00000229259	NA	LRRC37A12P
ENSG00000229348	NA	HYI-AS1
ENSG00000229372	100873952	SZT2-AS1
ENSG00000229431	NA	MED8-AS1
ENSG00000229444	101929592	ST3GAL3-AS1
ENSG00000229447	NA	
ENSG00000229528	NA	
ENSG00000229607	NA	
ENSG00000229815	NA	CCNB1IP1P1
ENSG00000229901	101929901	FOXO6-AS1
ENSG00000229994	NA	RPL5P4
ENSG00000230116	NA	RPS3AP11
ENSG00000230163	NA	
ENSG00000230214	NA	FTLP18
ENSG00000230451	NA	RPS29P6
ENSG00000230615	NA	
ENSG00000230638	NA	
ENSG00000230881	NA	
ENSG00000230896	NA	
ENSG00000230955	NA	
ENSG00000231163	402779	CSMD2-AS1
ENSG00000231251	NA	
ENSG00000231296	NA	
ENSG00000231849	NA	UBE2V2P4
ENSG00000231949	NA	
ENSG00000232022	NA	FAAHP1
ENSG00000232273	NA	FTH1P1
ENSG00000232335	NA	
ENSG00000232369	NA	PPIAP35
ENSG00000232467	NA	TMA16P2
ENSG00000232768	NA	
ENSG00000232862	NA	
ENSG00000233114	NA	
ENSG00000233118	NA	UBE2V1P8
ENSG00000233246	101929464	PHC2-AS1
ENSG00000233514	NA	
ENSG00000233602	100874278	ERI3-IT1
ENSG00000233621	728431	LINC01137
ENSG00000233674	NA	
ENSG00000233708	NA	
ENSG00000233728	NA	
ENSG00000233775	NA	
ENSG00000233910	NA	GTF2F2P2
ENSG00000233940	NA	RPL12P45
ENSG00000234093	NA	RPS15AP11
ENSG00000234315	NA	OSTCP5
ENSG00000234329	NA	
ENSG00000234379	NA	HMGB1P48
ENSG00000234481	NA	
ENSG00000234512	NA	TLR12P
ENSG00000234694	NA	
ENSG00000234917	NA	
ENSG00000235002	NA	
ENSG00000235143	NA	
ENSG00000235358	NA	
ENSG00000235549	NA	EIF1P2
ENSG00000235673	NA	
ENSG00000235790	NA	PEF1-AS1
ENSG00000235907	NA	
ENSG00000236065	NA	
ENSG00000236111	NA	
ENSG00000236180	NA	
ENSG00000236200	NA	KDM4A-AS1
ENSG00000236274	NA	
ENSG00000236335	NA	
ENSG00000236505	NA	
ENSG00000236546	105378668	MYCL-AS1
ENSG00000236872	NA	PPIAP36
ENSG00000236876	NA	TMSB4XP1
ENSG00000237090	NA	MKRN8P
ENSG00000237290	339442	LINC01343
ENSG00000237329	NA	
ENSG00000237624	NA	OXCT2P1
ENSG00000237749	NA	
ENSG00000237899	NA	
ENSG00000237950	NA	
ENSG00000238037	NA	OOSP1P1
ENSG00000238063	NA	LINC01685
ENSG00000238186	NA	
ENSG00000238287	NA	
ENSG00000239560	NA	RN7SL479P
ENSG00000239636	NA	TFAP2E-AS1
ENSG00000239670	NA	
ENSG00000240374	NA	RN7SL503P
ENSG00000241014	653160	GPR199P
ENSG00000243710	149465	CFAP57
ENSG00000243749	100506144	TMEM35B
ENSG00000243970	728448	PPIEL
ENSG00000250135	NA	
ENSG00000250719	110117498	P3R3URF
ENSG00000252368	NA	RNA5SP43
ENSG00000252413	NA	RNU7-121P
ENSG00000252448	NA	SNORA63
ENSG00000252450	NA	Y_RNA
ENSG00000252563	NA	RNA5SP45
ENSG00000253039	NA	RNA5SP47
ENSG00000253313	149466	C1orf210
ENSG00000254545	NA	
ENSG00000254553	NA	
ENSG00000255811	NA	
ENSG00000259943	NA	
ENSG00000260386	149086	LDC1P
ENSG00000260920	NA	
ENSG00000261798	101929536	
ENSG00000263381	100847089	MIR5584
ENSG00000263529	NA	RN7SL122P
ENSG00000263675	100847010	MIR5581
ENSG00000264078	NA	
ENSG00000264294	26811	SNORD55
ENSG00000264582	NA	RN7SL326P
ENSG00000264592	NA	RN7SL131P
ENSG00000264698	100422898	MIR4255
ENSG00000264773	100616164	MIR4420
ENSG00000265596	100500801	MIR3659
ENSG00000265961	NA	Y_RNA
ENSG00000266203	100847018	MIR5585
ENSG00000266210	NA	RN7SL371P
ENSG00000266580	100423028	MIR4254
ENSG00000268949	NA	MRPS17P1
ENSG00000269956	100507423	MKNK1-AS1
ENSG00000269967	NA	
ENSG00000270115	NA	
ENSG00000270241	NA	
ENSG00000270850	NA	
ENSG00000271164	NA	CFAP97P1
ENSG00000271329	NA	
ENSG00000271554	NA	
ENSG00000271647	NA	KRT8P47
ENSG00000271741	NA	
ENSG00000271914	NA	
ENSG00000272145	NA	NFYC-AS1
ENSG00000273274	728116	ZBTB8B
ENSG00000273637	NA	
ENSG00000274386	100129924	TMEM269
ENSG00000274944	NA	
ENSG00000274975	102465440	MIR6735
ENSG00000275350	NA	
ENSG00000276493	NA	Metazoa_SRP
ENSG00000276645	NA	Metazoa_SRP
ENSG00000277168	NA	Metazoa_SRP
ENSG00000277513	NA	
ENSG00000277617	NA	Metazoa_SRP
ENSG00000278139	110117499	P3R3URF-PIK3R3
ENSG00000278702	NA	Metazoa_SRP
ENSG00000278966	NA	
ENSG00000278997	NA	
ENSG00000279179	NA	
ENSG00000279667	NA	
ENSG00000280670	126661	CCDC163
ENSG00000280836	NA	
ENSG00000281112	NA	
ENSG00000281133	NA	
ENSG00000281207	100507178	SLFNL1-AS1
ENSG00000281825	NA	
ENSG00000281859	94163	SNORD38B
ENSG00000282843	NA	
ENSG00000282872	110806296	C1orf232
ENSG00000016490	1179	CLCA1
ENSG00000016602	22802	CLCA4
ENSG00000023909	2730	GCLM
ENSG00000036549	26009	ZZZ3
ENSG00000055732	55283	MCOLN3
ENSG00000057468	4438	MSH4
ENSG00000060718	1301	COL11A1
ENSG00000065243	5586	PKN2
ENSG00000067208	7813	EVI5
ENSG00000067334	30836	DNTTIP2
ENSG00000069702	7049	TGFBR3
ENSG00000077254	23032	USP33
ENSG00000079335	8556	CDC14A
ENSG00000085491	29957	SLC25A24
ENSG00000097033	51100	SH3GLB1
ENSG00000097046	8317	CDC7
ENSG00000097096	84144	SYDE2
ENSG00000099260	54873	PALMD
ENSG00000116266	6814	STXBP3
ENSG00000117054	34	ACADM
ENSG00000117069	81849	ST6GALNAC5
ENSG00000117114	23266	ADGRL2
ENSG00000117133	80135	RPF1
ENSG00000117151	1486	CTBS
ENSG00000117155	117178	SSX2IP
ENSG00000117174	54680	ZNHIT6
ENSG00000117226	2635	GBP3
ENSG00000117228	2633	GBP1
ENSG00000117500	50999	TMED5
ENSG00000117505	1810	DR1
ENSG00000117519	1266	CNN3
ENSG00000117525	2152	F3
ENSG00000117528	5825	ABCD3
ENSG00000117543	51611	DPH5
ENSG00000117569	58155	PTBP2
ENSG00000117598	163404	PLPPR5
ENSG00000117600	9890	PLPPR4
ENSG00000117620	23443	SLC35A3
ENSG00000118733	118427	OLFM3
ENSG00000122406	6125	RPL5
ENSG00000122417	57489	ODF2L
ENSG00000122420	5737	PTGFR
ENSG00000122432	100505741	SPATA1
ENSG00000122435	54482	TRMT13
ENSG00000122477	127495	LRRC39
ENSG00000122481	25950	RWDD3
ENSG00000122482	84146	ZNF644
ENSG00000122483	343099	CCDC18
ENSG00000122484	79871	RPAP2
ENSG00000134186	55119	PRPF38B
ENSG00000134215	10451	VAV3
ENSG00000137936	8412	BCAR3
ENSG00000137936	723788	BCAR3
ENSG00000137941	79739	TTLL7
ENSG00000137942	54874	FNBP1L
ENSG00000137944	56267	KYAT3
ENSG00000137947	2959	GTF2B
ENSG00000137948	676	BRDT
ENSG00000137955	5876	RABGGTB
ENSG00000137959	10964	IFI44L
ENSG00000137960	54810	GIPC2
ENSG00000137962	9411	ARHGAP29
ENSG00000137965	10561	IFI44
ENSG00000137968	204962	SLC44A5
ENSG00000137970	NA	RPL7P9
ENSG00000137975	9635	CLCA2
ENSG00000137976	58511	DNASE2B
ENSG00000137992	1629	DBT
ENSG00000137996	8634	RTCA
ENSG00000142867	8915	BCL10
ENSG00000142871	3491	CCN1
ENSG00000142875	5567	PRKACB
ENSG00000142892	10026	PIGK
ENSG00000143013	8543	LMO4
ENSG00000143032	343472	BARHL2
ENSG00000143033	22823	MTF2
ENSG00000143036	126969	SLC44A3
ENSG00000143107	163479	FNDC7
ENSG00000152078	148534	TLCD4
ENSG00000153898	255231	MCOLN2
ENSG00000153904	23576	DDAH1
ENSG00000153923	9629	CLCA3P
ENSG00000153936	9653	HS2ST1
ENSG00000154007	127247	ASB17
ENSG00000154027	26289	AK5
ENSG00000154451	115362	GBP5
ENSG00000154511	388650	DIPK1A
ENSG00000156869	391059	FRRS1
ENSG00000156875	64645	MFSD14A
ENSG00000156876	163786	SASS6
ENSG00000162456	148930	KNCN
ENSG00000162594	149233	IL23R
ENSG00000162595	9077	DIRAS3
ENSG00000162598	127795	C1orf87
ENSG00000162599	4774	NFIA
ENSG00000162600	115209	OMA1
ENSG00000162601	114803	MYSM1
