ensembl_gene_id	entrezgene_id	external_gene_name
ENSMUSG00000070942	107527	Il1rl2
ENSMUSG00000072295	73463	C2cd6
ENSMUSG00000072324	NA	Gm8420
ENSMUSG00000073664	269198	Nbeal1
ENSMUSG00000073676	15528	Hspe1
ENSMUSG00000073678	241062	Pgap1
ENSMUSG00000073702	114641	Rpl31
ENSMUSG00000077345	NA	Snord70
ENSMUSG00000077358	NA	Gm26293
ENSMUSG00000077448	NA	Gm23126
ENSMUSG00000077616	NA	Gm25502
ENSMUSG00000077704	NA	Snord89
ENSMUSG00000077776	NA	Gm22371
ENSMUSG00000077939	NA	Gm24133
ENSMUSG00000078291	NA	Gm3940
ENSMUSG00000079550	227157	Mpp4
ENSMUSG00000079554	213043	Aox2
ENSMUSG00000079588	381339	Tmem182
ENSMUSG00000079610	109346	Ankrd39
ENSMUSG00000080054	NA	Rpl12-ps1
ENSMUSG00000080785	NA	Gm11591
ENSMUSG00000080800	NA	Gm11582
ENSMUSG00000081185	NA	Gm4852
ENSMUSG00000081382	NA	Rpl18-ps1
ENSMUSG00000081562	NA	Gm11575
ENSMUSG00000082160	NA	Gm11578
ENSMUSG00000082609	NA	Gm15464
ENSMUSG00000082661	NA	Gm11590
ENSMUSG00000082804	NA	Rpl17-ps1
ENSMUSG00000083118	NA	Gm11609
ENSMUSG00000083355	NA	Gm11581
ENSMUSG00000084151	NA	Gm11577
ENSMUSG00000084400	NA	Gm11576
ENSMUSG00000084531	NA	Gm25843
ENSMUSG00000084817	NA	Gm5526
ENSMUSG00000085019	NA	Pard3bos2
ENSMUSG00000085054	NA	Gm15834
ENSMUSG00000085248	NA	Gm11587
ENSMUSG00000085280	NA	Gm16151
ENSMUSG00000085391	NA	Gm16150
ENSMUSG00000085400	NA	Pard3bos3
ENSMUSG00000085447	NA	9530026F06Rik
ENSMUSG00000085842	NA	Pard3bos1
ENSMUSG00000085894	NA	Gm15832
ENSMUSG00000085965	NA	2310016D23Rik
ENSMUSG00000086009	NA	4930587A21Rik
ENSMUSG00000086064	NA	4930439A04Rik
ENSMUSG00000086408	NA	Gm11588
ENSMUSG00000086795	NA	Gm11579
ENSMUSG00000087022	NA	9130024F11Rik
ENSMUSG00000087131	NA	Gm16152
ENSMUSG00000087233	NA	Gm43213
ENSMUSG00000087374	NA	Gm15457
ENSMUSG00000087589	NA	D430040D24Rik
ENSMUSG00000087764	NA	Gm23984
ENSMUSG00000087949	NA	Gm24251
ENSMUSG00000088017	NA	Gm23829
ENSMUSG00000088353	NA	Gm24014
ENSMUSG00000088848	NA	Gm26352
ENSMUSG00000088973	NA	Gm23762
ENSMUSG00000089088	NA	Gm24001
ENSMUSG00000089093	NA	Snord11
ENSMUSG00000089141	NA	Gm23409
ENSMUSG00000089245	NA	Gm24053
ENSMUSG00000089275	NA	Gm24548
ENSMUSG00000089276	NA	Gm24545
ENSMUSG00000089334	NA	Gm24349
ENSMUSG00000089512	NA	Gm26287
ENSMUSG00000089546	NA	Gm25839
ENSMUSG00000089670	NA	Gm16581
ENSMUSG00000089703	NA	Gm15833
ENSMUSG00000089767	NA	4930556I23Rik
ENSMUSG00000089802	NA	Gm16107
ENSMUSG00000089822	NA	Gm15759
ENSMUSG00000089877	NA	Gm16102
ENSMUSG00000089906	NA	Gm6428
ENSMUSG00000090106	NA	Gm15838
ENSMUSG00000090243	NA	Gm16103
ENSMUSG00000090682	NA	Gm3852
ENSMUSG00000091283	NA	Gm17234
ENSMUSG00000091844	NA	Gm8251
ENSMUSG00000091937	100042065	Gm3646
ENSMUSG00000092553	NA	Gm20428
ENSMUSG00000092563	NA	Gm3617
ENSMUSG00000092657	NA	Gm25240
ENSMUSG00000092790	NA	Gm22693
ENSMUSG00000092906	NA	Gm25736
ENSMUSG00000093436	NA	Gm20646
ENSMUSG00000094013	NA	Gm25829
ENSMUSG00000094128	NA	Gm23943
ENSMUSG00000094136	NA	Gm5973
ENSMUSG00000094245	NA	Gm23966
ENSMUSG00000094497	NA	Gm8210
ENSMUSG00000094968	NA	Gm22419
ENSMUSG00000095121	NA	Gm23216
ENSMUSG00000095757	NA	Gm24180
ENSMUSG00000095944	NA	n-R5s210
ENSMUSG00000096047	NA	n-R5s211
ENSMUSG00000096141	627872	Dnah7a
ENSMUSG00000096973	NA	Gm5974
ENSMUSG00000097063	NA	Pantr2
ENSMUSG00000097083	NA	D930019O06Rik
ENSMUSG00000097268	NA	Gm26805
ENSMUSG00000097291	NA	Gm18828
ENSMUSG00000097519	NA	4930558J18Rik
ENSMUSG00000097573	NA	G730003C15Rik
ENSMUSG00000097649	NA	Gm10561
ENSMUSG00000097819	NA	Gm26813
ENSMUSG00000097833	NA	Gm5976
ENSMUSG00000097883	NA	Gm8357
ENSMUSG00000097899	NA	Gm16894
ENSMUSG00000098249	NA	Gm27330
ENSMUSG00000098443	NA	Mir7681
ENSMUSG00000098549	NA	Gm5269
ENSMUSG00000098680	NA	Mir6898
ENSMUSG00000098752	NA	Mir6897
ENSMUSG00000098833	NA	Mir6349
ENSMUSG00000098876	NA	Mir6350
ENSMUSG00000099135	NA	Gm27607
ENSMUSG00000099376	NA	Gm19124
ENSMUSG00000099381	NA	Gm18303
ENSMUSG00000099413	NA	Gm17767
ENSMUSG00000099432	NA	Gm18849
ENSMUSG00000099450	NA	Gm6799
ENSMUSG00000099454	NA	Gm8367
ENSMUSG00000099490	NA	Gm18802
ENSMUSG00000099563	NA	Gm19125
ENSMUSG00000099569	NA	Gm18301
ENSMUSG00000099576	NA	Gm29040
ENSMUSG00000099577	NA	Gm3605
ENSMUSG00000099608	NA	4933411E06Rik
ENSMUSG00000099625	NA	Gm29325
ENSMUSG00000099627	NA	Gm6757
ENSMUSG00000099648	NA	Gm5975
ENSMUSG00000099694	NA	Gm29610
ENSMUSG00000099698	NA	Gm28740
ENSMUSG00000099719	NA	Gm28802
ENSMUSG00000099741	NA	Gm5253
ENSMUSG00000099752	NA	Gm29018
ENSMUSG00000099784	NA	Dalir
ENSMUSG00000099811	NA	Gm28411
ENSMUSG00000099850	NA	Gm28906
ENSMUSG00000099864	NA	Gm8391
ENSMUSG00000099878	NA	Gm28178
ENSMUSG00000099882	NA	Gm28388
ENSMUSG00000099913	NA	Gm28551
ENSMUSG00000099922	NA	Gm29016
ENSMUSG00000099924	NA	Gm28320
ENSMUSG00000099941	NA	Gm20118
ENSMUSG00000099945	NA	1700126A01Rik
ENSMUSG00000099946	NA	Gm9496
ENSMUSG00000099950	NA	9130227L01Rik
ENSMUSG00000100007	NA	Gm5527
ENSMUSG00000100013	NA	Gm19480
ENSMUSG00000100033	NA	Gm8337
ENSMUSG00000100069	NA	Gm6801
ENSMUSG00000100120	NA	Gm553
ENSMUSG00000100160	NA	Gm28527
ENSMUSG00000100178	NA	Gm5267
ENSMUSG00000100180	NA	Gm28140
ENSMUSG00000100185	NA	Gm28634
ENSMUSG00000100202	NA	Gm29389
ENSMUSG00000100213	NA	Gm28151
ENSMUSG00000100215	NA	Gm8292
ENSMUSG00000100218	NA	Gm8296
ENSMUSG00000100230	NA	Gm28650
ENSMUSG00000100236	NA	Gm3841
ENSMUSG00000100267	NA	Gm28779
ENSMUSG00000100269	NA	Gm28782
ENSMUSG00000100302	NA	Gm29670
ENSMUSG00000100309	NA	Gm6644
ENSMUSG00000100313	NA	Gm28323
ENSMUSG00000100344	NA	Gm29640
ENSMUSG00000100361	NA	Gm7063
ENSMUSG00000100372	NA	1700003I22Rik
ENSMUSG00000100381	NA	Gm28094
ENSMUSG00000100434	NA	Gm3489
ENSMUSG00000100451	NA	Gm29665
ENSMUSG00000100480	NA	Gm29156
ENSMUSG00000100516	NA	Gm29332
ENSMUSG00000100530	NA	Gm18117
ENSMUSG00000100635	NA	Gm29157
ENSMUSG00000100671	NA	Gm28322
ENSMUSG00000100679	NA	Gm28778
ENSMUSG00000100696	NA	Gm8419
ENSMUSG00000100701	NA	Gm19587
ENSMUSG00000100736	NA	Gm5147
ENSMUSG00000100763	NA	Gm28777
ENSMUSG00000100764	NA	Gm29155
ENSMUSG00000100769	NA	Gm28893
ENSMUSG00000100816	NA	Gm28321
ENSMUSG00000100832	NA	Gm29260
ENSMUSG00000100843	NA	Gm8307
ENSMUSG00000100866	NA	Gm28830
ENSMUSG00000100893	NA	Gm28083
ENSMUSG00000100894	NA	Gm8304
ENSMUSG00000100901	NA	Gm18829
ENSMUSG00000100944	NA	Gm28900
ENSMUSG00000100965	NA	Gm28449
ENSMUSG00000100966	NA	Gm5700
ENSMUSG00000101046	NA	Gm28803
ENSMUSG00000101085	NA	Gm8531
ENSMUSG00000101104	NA	Gm29247
ENSMUSG00000101122	NA	Gm17971
ENSMUSG00000101129	NA	Gm5254
ENSMUSG00000101130	NA	Gm19637
ENSMUSG00000101151	NA	Gm17929
ENSMUSG00000101188	NA	Eif4a-ps4
ENSMUSG00000101242	NA	Gm28319
ENSMUSG00000101251	NA	Gm3496
ENSMUSG00000101262	NA	Gm8326
ENSMUSG00000101299	NA	Gm28175
ENSMUSG00000101332	NA	Gm28240
ENSMUSG00000101337	100101919	Dnah7c
ENSMUSG00000101395	NA	Gm8241
ENSMUSG00000101400	NA	Gm29596
ENSMUSG00000101409	NA	1700122D07Rik
ENSMUSG00000101429	NA	BC055402
ENSMUSG00000101447	NA	Gm28826
ENSMUSG00000101501	NA	Rps27a-ps1
ENSMUSG00000101509	NA	Gm29641
ENSMUSG00000101567	NA	Txn-ps1
ENSMUSG00000101586	NA	Gm29017
ENSMUSG00000101628	NA	Gm28177
ENSMUSG00000101634	NA	1700066B17Rik
ENSMUSG00000101674	NA	4930444A19Rik
ENSMUSG00000101701	NA	4930521E06Rik
ENSMUSG00000101702	NA	1700072G22Rik
ENSMUSG00000101714	NA	Gm28415
ENSMUSG00000101721	NA	Gm8354
ENSMUSG00000101724	NA	Gm29453
ENSMUSG00000101741	NA	Gm28055
ENSMUSG00000101760	NA	Gm8384
ENSMUSG00000101799	NA	9330175M20Rik
ENSMUSG00000101826	NA	Gm8581
ENSMUSG00000101838	NA	Gm18800
ENSMUSG00000101877	NA	Gm8176
ENSMUSG00000101919	NA	Gm29664
ENSMUSG00000101921	NA	Gm28825
ENSMUSG00000101923	NA	Gm29041
ENSMUSG00000101937	NA	Gm5268
ENSMUSG00000101945	NA	Gm29138
ENSMUSG00000101996	NA	Gm19206
ENSMUSG00000102059	NA	Gm20257
ENSMUSG00000102145	NA	Gm38056
ENSMUSG00000102168	NA	Gm36943
ENSMUSG00000102202	NA	Gm33280
ENSMUSG00000102231	NA	1700074A21Rik
ENSMUSG00000102279	NA	Gm37146
ENSMUSG00000102319	NA	Gm37626
ENSMUSG00000102359	NA	Gm38351
ENSMUSG00000102405	NA	Gm37863
ENSMUSG00000102416	71166	4933424G06Rik
ENSMUSG00000102434	NA	Gm38049
ENSMUSG00000102447	NA	Gm6621
ENSMUSG00000102471	NA	Gm5100
ENSMUSG00000102491	NA	Gm36986
ENSMUSG00000102503	NA	Gm37370
ENSMUSG00000102531	NA	1110002O04Rik
ENSMUSG00000102541	NA	Gm38135
ENSMUSG00000102549	NA	Gm38137
ENSMUSG00000102561	NA	Gm37039
ENSMUSG00000102607	NA	Gm37265
ENSMUSG00000102642	NA	A130048G24Rik
ENSMUSG00000102650	NA	Gm19863
ENSMUSG00000102676	NA	Gm37435
ENSMUSG00000102685	NA	Gm37373
ENSMUSG00000102716	NA	Gm5099
ENSMUSG00000102719	NA	Gm37760
ENSMUSG00000102762	NA	4930403P22Rik
ENSMUSG00000102831	NA	Gm37382
ENSMUSG00000102845	NA	Gm38033
ENSMUSG00000102868	NA	Gm37633
ENSMUSG00000102879	NA	Gm37135
ENSMUSG00000102930	NA	Gm38115
ENSMUSG00000102975	NA	Gm37347
ENSMUSG00000102984	NA	Gm34727
ENSMUSG00000102985	NA	4930456G14Rik
ENSMUSG00000103002	NA	Gm38075
ENSMUSG00000103016	NA	Gm37506
ENSMUSG00000103030	NA	E330011M16Rik
ENSMUSG00000103046	NA	Gm37309
ENSMUSG00000103071	NA	Gm38110
ENSMUSG00000103096	NA	Gm8022
ENSMUSG00000103106	NA	Gm37047
ENSMUSG00000103129	NA	Gm37393
ENSMUSG00000103131	NA	Gm37977
ENSMUSG00000103159	NA	F830112A20Rik
ENSMUSG00000103182	NA	Gm37091
ENSMUSG00000103215	NA	Gm38388
ENSMUSG00000103230	NA	Gm17970
ENSMUSG00000103246	NA	Gm38090
ENSMUSG00000103270	NA	Gm37915
ENSMUSG00000103422	NA	Gm37536
ENSMUSG00000103424	NA	Gm37535
ENSMUSG00000103531	NA	2610300A13Rik
ENSMUSG00000103560	NA	Gm38070
ENSMUSG00000103603	NA	Gm37020
ENSMUSG00000103630	NA	Gm37242
ENSMUSG00000103647	NA	Gm37707
ENSMUSG00000103656	NA	Gm37205
ENSMUSG00000103679	NA	Gm37623
ENSMUSG00000103696	NA	Gm37531
ENSMUSG00000103708	NA	Gm33222
ENSMUSG00000103804	NA	Gm37062
ENSMUSG00000103821	NA	D430013B06Rik
ENSMUSG00000103822	NA	6030460B20Rik
ENSMUSG00000103839	NA	Gm37607
ENSMUSG00000103945	NA	Gm38228
ENSMUSG00000103948	NA	4930594C11Rik
ENSMUSG00000104052	NA	Gm38125
ENSMUSG00000104067	NA	Gm37196
ENSMUSG00000104069	NA	Gm37198
ENSMUSG00000104072	NA	4930448I06Rik
ENSMUSG00000104081	NA	Gm38278
ENSMUSG00000104136	NA	Gm36955
ENSMUSG00000104188	NA	Gm37821
ENSMUSG00000104199	NA	4930420N18Rik
ENSMUSG00000104201	NA	4930535G08Rik
ENSMUSG00000104237	NA	Gm33533
ENSMUSG00000104310	NA	Gm4081
ENSMUSG00000104316	NA	Gm37909
ENSMUSG00000104365	NA	4930470B04Rik
ENSMUSG00000104402	NA	Gm38012
ENSMUSG00000104441	NA	Gm35801
ENSMUSG00000104476	NA	Gm38211
ENSMUSG00000104502	NA	Gm37737
ENSMUSG00000104523	NA	Gm37335
ENSMUSG00000104827	NA	Gm24826
ENSMUSG00000105211	NA	Gm47302
ENSMUSG00000106081	NA	Gm47280
ENSMUSG00000001674	66942	Ddx18
ENSMUSG00000003721	72999	Insig2
ENSMUSG00000004451	64143	Ralb
ENSMUSG00000005501	227334	Usp40
ENSMUSG00000006546	12958	Cryba2
ENSMUSG00000006576	20536	Slc4a3
ENSMUSG00000007805	13345	Twist2
ENSMUSG00000009905	70750	Kdsr
ENSMUSG00000009907	20479	Vps4b
ENSMUSG00000012187	68393	Mogat1
ENSMUSG00000015222	17756	Map2
ENSMUSG00000022591	NA	Gm9747
ENSMUSG00000025945	12969	Crygf
ENSMUSG00000025946	213527	Pth2r
ENSMUSG00000025949	18711	Pikfyve
ENSMUSG00000025950	15926	Idh1
ENSMUSG00000025952	12966	Crygc
ENSMUSG00000025955	70861	Akr1cl
ENSMUSG00000025956	67099	Mettl21a
ENSMUSG00000025958	12912	Creb1
ENSMUSG00000025959	93691	Klf7
ENSMUSG00000025961	74426	4933402D24Rik
ENSMUSG00000025962	75619	Fastkd2
ENSMUSG00000025963	76668	Mdh1b
ENSMUSG00000025964	23792	Adam23
ENSMUSG00000025967	55949	Eef1b2
ENSMUSG00000025968	227197	Ndufs1
ENSMUSG00000025969	18187	Nrp2
ENSMUSG00000025991	227231	Cps1
ENSMUSG00000025997	22779	Ikzf2
ENSMUSG00000026000	14768	Lancl1
ENSMUSG00000026003	11363	Acadl
ENSMUSG00000026004	68691	Kansl1l
ENSMUSG00000026005	66646	Rpe
ENSMUSG00000026135	77264	Zfp142
ENSMUSG00000026142	76867	Rhbdd1
ENSMUSG00000026149	66261	Tm4sf20
ENSMUSG00000026150	75734	Mff
ENSMUSG00000026159	15463	Agfg1
ENSMUSG00000026162	75570	Nhej1
ENSMUSG00000026163	77629	Sphkap
ENSMUSG00000026166	20297	Ccl20
ENSMUSG00000026167	22409	Wnt10a
ENSMUSG00000026170	104086	Cyp27a1
ENSMUSG00000026171	57751	Rnf25
ENSMUSG00000026172	66821	Bcs1l
ENSMUSG00000026173	18802	Plcd4
ENSMUSG00000026174	58184	Cnot9
ENSMUSG00000026175	22349	Vil1
ENSMUSG00000026176	227292	Ctdsp1
ENSMUSG00000026177	18173	Slc11a1
ENSMUSG00000026179	56695	Pnkd
ENSMUSG00000026180	12765	Cxcr2
ENSMUSG00000026182	21958	Tnp1
ENSMUSG00000026185	16011	Igfbp5
ENSMUSG00000026187	22596	Xrcc5
ENSMUSG00000026188	271711	Tmem169
ENSMUSG00000026189	111175	Pecr
ENSMUSG00000026192	108147	Atic
ENSMUSG00000026193	14268	Fn1
ENSMUSG00000026196	12021	Bard1
ENSMUSG00000026197	68818	Zfand2b
ENSMUSG00000026198	74104	Abcb6
ENSMUSG00000026199	52231	Ankzf1
ENSMUSG00000026200	74577	Glb1l
ENSMUSG00000026201	20872	Stk16
ENSMUSG00000026202	22145	Tuba4a
ENSMUSG00000026203	56812	Dnajb2
ENSMUSG00000026204	19275	Ptprn
ENSMUSG00000026205	22626	Slc23a3
ENSMUSG00000026207	11790	Speg
ENSMUSG00000026208	13346	Des
ENSMUSG00000026209	13437	Dnpep
ENSMUSG00000026211	98733	Obsl1
ENSMUSG00000026213	71728	Stk11ip
ENSMUSG00000026219	14897	Trip12
ENSMUSG00000026220	71781	Slc16a14
ENSMUSG00000026222	20684	Sp100
ENSMUSG00000026223	64294	Itm2c
ENSMUSG00000026224	NA	4933407L21Rik
ENSMUSG00000026226	70060	Spata3
ENSMUSG00000026227	72792	2810459M11Rik
ENSMUSG00000026228	15559	Htr2b
ENSMUSG00000026229	70247	Psmd1
ENSMUSG00000026234	17975	Ncl
ENSMUSG00000026235	13838	Epha4
ENSMUSG00000026237	14767	Nmur1
ENSMUSG00000026238	19231	Ptma
ENSMUSG00000026239	18582	Pde6d
ENSMUSG00000026240	26895	Cops7b
ENSMUSG00000026241	18159	Nppc
ENSMUSG00000026245	23874	Farsb
ENSMUSG00000026246	11650	Alppl2
ENSMUSG00000026247	13599	Ecel1
ENSMUSG00000026248	69163	Mrpl44
ENSMUSG00000026249	20720	Serpine2
ENSMUSG00000026251	11447	Chrnd
ENSMUSG00000026253	11449	Chrng
ENSMUSG00000026254	26987	Eif4e2
ENSMUSG00000027520	73884	Zdbf2
ENSMUSG00000032883	74205	Acsl3
ENSMUSG00000032908	433323	Sgpp2
ENSMUSG00000032968	16322	Inha
ENSMUSG00000032997	74241	Chpf
ENSMUSG00000033007	241118	Asic4
ENSMUSG00000033021	69080	Gmppa
ENSMUSG00000033061	19711	Resp18
ENSMUSG00000033124	245860	Atg9a
ENSMUSG00000033159	69171	Cnppd1
ENSMUSG00000033227	22420	Wnt6
ENSMUSG00000033257	67534	Ttll4
ENSMUSG00000033276	269209	Stk36
ENSMUSG00000033364	319651	Usp37
ENSMUSG00000036480	69453	Prss56
ENSMUSG00000036500	11648	Akp3
ENSMUSG00000036574	71863	Tex44
ENSMUSG00000036707	12283	Cab39
ENSMUSG00000036766	227325	Dner
ENSMUSG00000038496	80721	Slc19a3
ENSMUSG00000038608	210293	Dock10
ENSMUSG00000039323	16008	Igfbp2
ENSMUSG00000039342	319695	Ankar
ENSMUSG00000039354	54380	Smarcal1
ENSMUSG00000039372	381270	Marchf4
ENSMUSG00000039395	381269	Mreg
ENSMUSG00000040865	227195	Ino80d
ENSMUSG00000043230	241128	Fam124b
ENSMUSG00000044429	12964	Cryga
ENSMUSG00000044689	NA	Gm13749
ENSMUSG00000044816	98303	D630023F18Rik
ENSMUSG00000045005	14367	Fzd5
ENSMUSG00000045648	320460	Vwc2l
ENSMUSG00000045658	98496	Pid1
ENSMUSG00000046330	19981	Rpl37a
ENSMUSG00000046856	241070	Gpr1
ENSMUSG00000047021	241116	Cfap65
ENSMUSG00000047330	57814	Kcne4
ENSMUSG00000048480	227288	Cxcr1
ENSMUSG00000049339	227298	Retreg2
ENSMUSG00000049608	227326	Gpr55
ENSMUSG00000050296	74591	Abca12
ENSMUSG00000050711	20254	Scg2
ENSMUSG00000051344	241075	Plekhm3
ENSMUSG00000051703	319998	Tmem198
ENSMUSG00000052477	620078	C130026I21Rik
ENSMUSG00000052760	319997	A630001G21Rik
ENSMUSG00000053153	66722	Spag16
ENSMUSG00000053161	71227	Daw1
ENSMUSG00000053333	208718	Dis3l2
ENSMUSG00000054702	252903	Ap1s3
ENSMUSG00000054976	241134	Nyap2
ENSMUSG00000055197	260298	Fev
ENSMUSG00000055322	21961	Tns1
ENSMUSG00000055567	329178	Unc80
ENSMUSG00000055980	16367	Irs1
ENSMUSG00000059483	NA	Gm5528
ENSMUSG00000061815	435626	Rufy4
ENSMUSG00000061816	17901	Myl1
ENSMUSG00000061852	NA	Gm7582
ENSMUSG00000062209	13869	Erbb4
ENSMUSG00000062590	78795	Armc9
ENSMUSG00000064272	227289	Gpbar1
ENSMUSG00000064281	NA	Rpl19-ps1
ENSMUSG00000064414	NA	n-R5s215
ENSMUSG00000064602	NA	Snora41
ENSMUSG00000064612	NA	Gm26457
ENSMUSG00000064696	NA	Gm24148
ENSMUSG00000064823	NA	Snord82
ENSMUSG00000064837	NA	Snora75
ENSMUSG00000065055	NA	n-R5s213
ENSMUSG00000065215	NA	Gm26263
ENSMUSG00000065468	NA	Mir26b
ENSMUSG00000065616	NA	Mir375
ENSMUSG00000065694	NA	Gm25411
ENSMUSG00000067106	NA	Gm5529
ENSMUSG00000067158	12829	Col4a4
ENSMUSG00000067299	12967	Crygd
ENSMUSG00000069085	241073	Dytn
ENSMUSG00000070031	434484	Sp140
ENSMUSG00000070034	109032	Sp110
ENSMUSG00000070870	12968	Cryge
ENSMUSG00000070871	227210	Ccnyl1
ENSMUSG00000072109	NA	A530040E14Rik
ENSMUSG00000072978	NA	Gm5830
ENSMUSG00000073627	NA	C130036L24Rik
ENSMUSG00000073628	NA	Gm10552
ENSMUSG00000073631	NA	Gm10553
ENSMUSG00000073633	66153	Fbxo36
ENSMUSG00000073643	69368	Wdfy1
ENSMUSG00000073650	241112	Catip
ENSMUSG00000073652	NA	Apol7d
ENSMUSG00000073656	NA	Gm10558
ENSMUSG00000073658	12965	Crygb
ENSMUSG00000075952	NA	Gm23422
ENSMUSG00000077274	NA	Gm22786
ENSMUSG00000077328	NA	Gm25832
ENSMUSG00000077471	NA	Gm24788
ENSMUSG00000077736	NA	Gm24555
ENSMUSG00000077745	NA	Gm26342
ENSMUSG00000077782	NA	Gm24160
ENSMUSG00000077884	NA	Gm24557
ENSMUSG00000079140	NA	Gm6374
ENSMUSG00000079440	76768	Alpi
ENSMUSG00000079445	227327	B3gnt7
ENSMUSG00000079455	NA	Gm16026
ENSMUSG00000079457	665378	Gm7609
ENSMUSG00000079465	12828	Col4a3
ENSMUSG00000079470	195434	Utp14b
ENSMUSG00000080524	NA	Gm23879
ENSMUSG00000080539	NA	Gm25542
ENSMUSG00000080817	NA	Gm13751
ENSMUSG00000081429	NA	Rps27-ps1
ENSMUSG00000081617	NA	Rps13-ps7
ENSMUSG00000081623	NA	Gm8809
ENSMUSG00000081643	NA	Gm11605
ENSMUSG00000081950	NA	Gm11600
ENSMUSG00000082012	NA	Gm5257
ENSMUSG00000082057	NA	Gm15789
ENSMUSG00000082059	NA	Gm15183
ENSMUSG00000082212	NA	Gm15826
ENSMUSG00000082373	NA	Gm13754
ENSMUSG00000082473	NA	Kif22-ps
ENSMUSG00000082528	NA	Gm15182
ENSMUSG00000082565	NA	Gm5255
ENSMUSG00000082745	NA	Gm15181
ENSMUSG00000082769	NA	Gm15793
ENSMUSG00000082774	NA	Gm8805
ENSMUSG00000083039	NA	Gm11606
ENSMUSG00000083066	NA	Gm12748
ENSMUSG00000083242	NA	Gm15659
ENSMUSG00000083244	NA	Gm15180
ENSMUSG00000083289	NA	Gm8812
ENSMUSG00000083795	NA	Gm15670
ENSMUSG00000084106	NA	Gm6136
ENSMUSG00000084332	NA	Gm8840
ENSMUSG00000084333	NA	Gm11599
ENSMUSG00000084416	NA	Rpl10a-ps1
ENSMUSG00000084443	NA	n-R5s214
ENSMUSG00000084468	NA	Gm22955
ENSMUSG00000084799	NA	Ino80dos
ENSMUSG00000085075	NA	Gm15669
ENSMUSG00000085653	NA	Gm15179
ENSMUSG00000085812	NA	Gm15843
ENSMUSG00000086053	NA	Gm15178
ENSMUSG00000086204	NA	Gm15668
ENSMUSG00000086721	NA	Gm13750
ENSMUSG00000086730	NA	Platr12
ENSMUSG00000086836	NA	Gm13748
ENSMUSG00000087008	NA	Gm5530
ENSMUSG00000087213	NA	2810408I11Rik
ENSMUSG00000087329	NA	Gm15671
ENSMUSG00000087514	NA	Gm16076
ENSMUSG00000087538	NA	Gm16341
ENSMUSG00000087561	NA	Gm11608
ENSMUSG00000087820	NA	Mir1928
ENSMUSG00000087823	NA	Gm22281
ENSMUSG00000088318	NA	Gm26187
ENSMUSG00000088666	NA	Gm25329
ENSMUSG00000088850	NA	Gm24729
ENSMUSG00000088953	NA	Gm24942
ENSMUSG00000089326	NA	Gm25974
ENSMUSG00000089345	NA	Gm22665
ENSMUSG00000089420	NA	Gm27934
ENSMUSG00000089652	NA	Gm16025
ENSMUSG00000089653	NA	Gm15841
ENSMUSG00000089714	NA	Gm16092
ENSMUSG00000089716	NA	Gm6264
ENSMUSG00000089844	381287	A530032D15Rik
ENSMUSG00000089937	NA	Gm7281
ENSMUSG00000089964	NA	Gm16582
ENSMUSG00000089965	NA	Gm16236
ENSMUSG00000089976	NA	Gm2389
ENSMUSG00000090042	NA	Gm8550
ENSMUSG00000090071	12570	Cdk5r2
ENSMUSG00000090103	NA	Gm16094
ENSMUSG00000090128	NA	Gm16038
ENSMUSG00000090186	NA	Gm7592
ENSMUSG00000090246	NA	Gm17017
ENSMUSG00000090252	NA	Gm16028
ENSMUSG00000090486	NA	BC035947
ENSMUSG00000090637	NA	Gm6189
ENSMUSG00000091199	NA	Gm2619
ENSMUSG00000091806	NA	Gm5258
ENSMUSG00000092705	NA	Gm24513
ENSMUSG00000092932	NA	Gm22906
ENSMUSG00000093155	NA	Gm25035
ENSMUSG00000093228	NA	Gm25748
ENSMUSG00000093254	NA	Mir5126
ENSMUSG00000093782	NA	Gm22396
ENSMUSG00000093843	NA	Gm25939
ENSMUSG00000093956	NA	Gm24497
ENSMUSG00000094050	NA	Gm23472
ENSMUSG00000094127	NA	G530012D18Rik
ENSMUSG00000094191	NA	Rpl31-ps14
ENSMUSG00000094214	NA	Gm23448
ENSMUSG00000094290	NA	Gm27512
ENSMUSG00000094638	NA	Gm21972
ENSMUSG00000094655	NA	Gm25360
ENSMUSG00000094768	NA	Gm25524
ENSMUSG00000094834	NA	Gm25472
ENSMUSG00000094946	NA	Gm25754
ENSMUSG00000095282	NA	Gm22548
ENSMUSG00000096031	NA	Gm23189
ENSMUSG00000096094	381272	A630095N17Rik
ENSMUSG00000096297	NA	Gm23934
ENSMUSG00000096779	NA	Gm22112
ENSMUSG00000097264	NA	Rpl31-ps24
ENSMUSG00000097564	NA	C430014B12Rik
ENSMUSG00000098351	NA	Gm27507
ENSMUSG00000098487	NA	Mir6899
ENSMUSG00000098504	NA	Mir6351
ENSMUSG00000098611	NA	Mir6343
ENSMUSG00000098634	NA	Mir8096
ENSMUSG00000098697	NA	Gm27315
ENSMUSG00000098797	NA	Mir6344
ENSMUSG00000098842	NA	Gm27907
ENSMUSG00000098850	NA	Gm27390
ENSMUSG00000098851	NA	Mir6353
ENSMUSG00000099141	NA	Mir6352
ENSMUSG00000099204	NA	Gm27943
ENSMUSG00000099342	NA	Gm18180
ENSMUSG00000099364	NA	5730419F03Rik
ENSMUSG00000099377	NA	Gm6159
ENSMUSG00000099383	NA	Gm28925
ENSMUSG00000099401	NA	Gm28375
